community_area,year,homicide_count,homicide_arrests,homicide_domestic,shooting_count,shooting_arrests,shooting_domestic,pop_total,pop_age_0_17,pop_age_18_29,pop_age_30_39,pop_age_40_49,pop_age_50_59,pop_age_60_69,business_license_count,unique_business_types,pct_housing_crowded,pct_below_poverty,pct_unemployed,pct_without_hs_diploma,per_capita_income,hardship_index,homicide_arrest_rate,shooting_arrest_rate,homicides_per_10k,shootings_per_10k
8,2020,9.0,6.0,0.0,270.0,171.0,1.0,42422.0,3817.0,13841.0,8534.0,3536.0,4139.0,4285.0,0.0,0.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.6666666666666666,0.6333333333333333,2.121540710008958,63.64622130026872
8,2021,8.0,3.0,1.0,480.0,271.0,12.0,42422.0,3817.0,13841.0,8534.0,3536.0,4139.0,4285.0,0.0,0.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.375,0.5645833333333333,1.8858139644524068,113.14883786714441
8,2021,8.0,3.0,1.0,480.0,271.0,12.0,34562.0,2093.0,8272.0,6821.0,3200.0,4446.0,4710.0,0.0,0.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.375,0.5645833333333333,2.314680863375962,138.88085180255771
8,2021,8.0,3.0,1.0,480.0,271.0,12.0,21859.0,926.0,7081.0,6891.0,2052.0,2412.0,1634.0,0.0,0.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.375,0.5645833333333333,3.6598197538771213,219.5891852326273
8,2022,15.0,10.0,3.0,436.0,233.0,8.0,21859.0,926.0,7081.0,6891.0,2052.0,2412.0,1634.0,0.0,0.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.6666666666666666,0.5344036697247706,6.862162038519603,199.46017658630313
8,2023,5.0,3.0,1.0,438.0,256.0,8.0,21859.0,926.0,7081.0,6891.0,2052.0,2412.0,1634.0,654.0,20.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.6,0.5844748858447488,2.287387346173201,200.3751315247724
8,2024,6.0,3.0,0.0,497.0,325.0,8.0,21859.0,926.0,7081.0,6891.0,2052.0,2412.0,1634.0,2049.0,32.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.5,0.6539235412474849,2.7448648154078414,227.36630220961618
8,2025,3.0,2.0,1.0,218.0,130.0,7.0,21859.0,926.0,7081.0,6891.0,2052.0,2412.0,1634.0,1538.0,33.0,1.9,12.9,7.0,2.5,88669.0,1.0,0.6666666666666666,0.5963302752293578,1.3724324077039207,99.73008829315157
9,2012,0.0,0.0,0.0,4.0,1.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.25,0.0,1.3954299668585382
9,2013,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,0.0
9,2014,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,0.0
9,2015,0.0,0.0,0.0,2.0,1.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.5,0.0,0.6977149834292691
9,2016,0.0,0.0,0.0,3.0,0.0,1.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,1.0465724751439036
9,2017,0.0,0.0,0.0,4.0,1.0,1.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.25,0.0,1.3954299668585382
9,2018,0.0,0.0,0.0,3.0,0.0,1.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,1.0465724751439036
9,2019,0.0,0.0,0.0,1.0,0.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,0.34885749171463454
9,2020,0.0,0.0,0.0,1.0,1.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,1.0,0.0,0.34885749171463454
9,2021,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,0.0
9,2022,2.0,2.0,0.0,5.0,0.0,1.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,1.1,3.3,6.5,7.4,40959.0,8.0,1.0,0.0,0.6977149834292691,1.7442874585731727
9,2023,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,20.0,5.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.0,0.0,0.0
9,2024,0.0,0.0,0.0,6.0,1.0,2.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,108.0,15.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.16666666666666666,0.0,2.0931449502878072
9,2025,0.0,0.0,0.0,4.0,2.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,26.0,9.0,1.1,3.3,6.5,7.4,40959.0,8.0,0.0,0.5,0.0,1.3954299668585382
10,2012,1.0,1.0,1.0,13.0,5.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.38461538461538464,0.34885749171463454,4.535147392290249
10,2013,0.0,0.0,0.0,6.0,4.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.6666666666666666,0.0,2.0931449502878072
10,2014,1.0,1.0,0.0,8.0,2.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.25,0.34885749171463454,2.7908599337170763
10,2015,0.0,0.0,0.0,10.0,2.0,1.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.2,0.0,3.4885749171463454
10,2016,1.0,1.0,0.0,12.0,3.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.25,0.34885749171463454,4.1862899005756145
10,2017,1.0,0.0,0.0,12.0,4.0,2.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.3333333333333333,0.34885749171463454,4.1862899005756145
10,2018,0.0,0.0,0.0,16.0,4.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.25,0.0,5.581719867434153
10,2019,0.0,0.0,0.0,11.0,2.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.18181818181818182,0.0,3.8374324088609804
10,2020,1.0,1.0,0.0,14.0,4.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.2857142857142857,0.34885749171463454,4.884004884004884
10,2021,0.0,0.0,0.0,21.0,4.0,0.0,28665.0,5489.0,3538.0,5182.0,3847.0,3713.0,3727.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.19047619047619047,0.0,7.326007326007326
10,2021,0.0,0.0,0.0,21.0,4.0,0.0,30589.0,6925.0,3308.0,4357.0,3813.0,4657.0,3686.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.19047619047619047,0.0,6.86521298505999
10,2022,1.0,1.0,0.0,33.0,4.0,3.0,30589.0,6925.0,3308.0,4357.0,3813.0,4657.0,3686.0,0.0,0.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.12121212121212122,0.3269149040504757,10.788191833665698
10,2023,0.0,0.0,0.0,20.0,6.0,1.0,30589.0,6925.0,3308.0,4357.0,3813.0,4657.0,3686.0,127.0,18.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.3,0.0,6.538298081009514
10,2024,0.0,0.0,0.0,22.0,7.0,1.0,30589.0,6925.0,3308.0,4357.0,3813.0,4657.0,3686.0,236.0,23.0,2.0,5.4,9.0,11.5,32875.0,21.0,0.0,0.3181818181818182,0.0,7.192127889110464
10,2025,1.0,1.0,0.0,11.0,2.0,1.0,30589.0,6925.0,3308.0,4357.0,3813.0,4657.0,3686.0,93.0,19.0,2.0,5.4,9.0,11.5,32875.0,21.0,1.0,0.18181818181818182,0.3269149040504757,3.596063944555232
11,2012,0.0,0.0,0.0,12.0,4.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.3333333333333333,0.0,2.1586227986544584
11,2013,1.0,1.0,1.0,14.0,2.0,0.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.14285714285714285,0.17988523322120487,2.518393265096868
11,2014,1.0,1.0,0.0,10.0,1.0,0.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.1,0.17988523322120487,1.7988523322120487
11,2015,1.0,1.0,1.0,20.0,5.0,1.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.25,0.17988523322120487,3.5977046644240973
11,2016,1.0,1.0,1.0,13.0,4.0,1.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.3076923076923077,0.17988523322120487,2.3385080318756635
11,2017,1.0,0.0,0.0,20.0,6.0,0.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.3,0.17988523322120487,3.5977046644240973
11,2018,1.0,1.0,0.0,23.0,6.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.2608695652173913,0.17988523322120487,4.137360364087712
11,2019,0.0,0.0,0.0,18.0,4.0,3.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.2222222222222222,0.0,3.237934197981688
11,2020,0.0,0.0,0.0,19.0,4.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.21052631578947367,0.0,3.4178194312028927
11,2021,0.0,0.0,0.0,22.0,5.0,3.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.22727272727272727,0.0,3.957475130866507
11,2022,1.0,1.0,1.0,32.0,7.0,3.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,0.0,0.0,2.7,8.6,12.4,13.4,27751.0,25.0,1.0,0.21875,0.17988523322120487,5.756327463078556
11,2023,0.0,0.0,0.0,41.0,5.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,135.0,15.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.12195121951219512,0.0,7.375294562069399
11,2024,2.0,1.0,1.0,33.0,8.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,157.0,19.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.5,0.24242424242424243,0.35977046644240973,5.936212696299761
11,2025,0.0,0.0,0.0,13.0,6.0,2.0,55591.0,11093.0,7053.0,8926.0,7337.0,7479.0,7975.0,75.0,14.0,2.7,8.6,12.4,13.4,27751.0,25.0,0.0,0.46153846153846156,0.0,2.3385080318756635
12,2012,0.0,0.0,0.0,5.0,1.0,1.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.2,0.0,1.7049716974698221
12,2013,0.0,0.0,0.0,3.0,1.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.3333333333333333,0.0,1.0229830184818933
12,2014,0.0,0.0,0.0,3.0,0.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.0,0.0,1.0229830184818933
12,2015,0.0,0.0,0.0,0.0,0.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.0,0.0,0.0
12,2016,0.0,0.0,0.0,11.0,1.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.09090909090909091,0.0,3.7509377344336086
12,2017,0.0,0.0,0.0,11.0,2.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.18181818181818182,0.0,3.7509377344336086
12,2018,0.0,0.0,0.0,3.0,0.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.0,0.0,1.0229830184818933
12,2019,0.0,0.0,0.0,7.0,1.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.14285714285714285,0.0,2.386960376457751
12,2020,0.0,0.0,0.0,18.0,1.0,1.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.05555555555555555,0.0,6.13789811089136
12,2021,0.0,0.0,0.0,21.0,1.0,3.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.047619047619047616,0.0,7.160881129373252
12,2022,0.0,0.0,0.0,20.0,3.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,0.0,0.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.15,0.0,6.8198867898792885
12,2023,1.0,1.0,0.0,16.0,2.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,50.0,10.0,1.1,7.5,6.8,4.9,44164.0,11.0,1.0,0.125,0.3409943394939644,5.4559094319034305
12,2024,0.0,0.0,0.0,14.0,2.0,0.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,131.0,15.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.14285714285714285,0.0,4.773920752915502
12,2025,0.0,0.0,0.0,6.0,1.0,1.0,29326.0,7002.0,3256.0,3810.0,4221.0,3711.0,3288.0,47.0,14.0,1.1,7.5,6.8,4.9,44164.0,11.0,0.0,0.16666666666666666,0.0,2.0459660369637866
13,2012,0.0,0.0,0.0,15.0,2.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.13333333333333333,0.0,2.1125867921073755
13,2013,0.0,0.0,0.0,12.0,4.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.3333333333333333,0.0,1.6900694336859006
13,2014,0.0,0.0,0.0,12.0,3.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.25,0.0,1.6900694336859006
13,2015,0.0,0.0,0.0,10.0,2.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.2,0.0,1.4083911947382504
13,2016,1.0,1.0,0.0,33.0,3.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.09090909090909091,0.14083911947382505,4.647690942636227
13,2017,1.0,1.0,0.0,26.0,3.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.11538461538461539,0.14083911947382505,3.6618171063194516
13,2018,2.0,2.0,0.0,32.0,6.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.1875,0.2816782389476501,4.5068518231624015
13,2019,0.0,0.0,0.0,16.0,1.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.0625,0.0,2.2534259115812008
13,2020,1.0,1.0,0.0,30.0,0.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.0,0.14083911947382505,4.225173584214751
13,2021,2.0,2.0,0.0,35.0,6.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.17142857142857143,0.2816782389476501,4.929369181583876
13,2022,2.0,2.0,1.0,27.0,4.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.14814814814814814,0.2816782389476501,3.8026562257932763
13,2023,1.0,1.0,0.0,30.0,3.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,77.0,11.0,3.9,13.2,9.9,14.4,26576.0,33.0,1.0,0.1,0.14083911947382505,4.225173584214751
13,2024,0.0,0.0,0.0,44.0,3.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,115.0,18.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.06818181818181818,0.0,6.196921256848302
13,2025,0.0,0.0,0.0,26.0,5.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,101.0,15.0,3.9,13.2,9.9,14.4,26576.0,33.0,0.0,0.19230769230769232,0.0,3.6618171063194516
14,2012,5.0,2.0,1.0,69.0,23.0,2.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.4,0.3333333333333333,0.7041955973691252,9.717899243693928
14,2013,4.0,2.0,1.0,75.0,24.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.5,0.32,0.5633564778953002,10.56293396053688
14,2014,2.0,1.0,0.0,66.0,15.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.5,0.22727272727272727,0.2816782389476501,9.295381885272453
14,2015,5.0,3.0,1.0,79.0,20.0,5.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.6,0.25316455696202533,0.7041955973691252,11.126290438432179
14,2016,3.0,1.0,0.0,103.0,7.0,2.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.3333333333333333,0.06796116504854369,0.42251735842147514,14.50642930580398
14,2017,1.0,1.0,0.0,110.0,14.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,1.0,0.12727272727272726,0.14083911947382505,15.492303142120756
14,2018,4.0,0.0,0.0,133.0,15.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.0,0.11278195488721804,0.5633564778953002,18.73160289001873
14,2019,1.0,1.0,0.0,114.0,30.0,6.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,1.0,0.2631578947368421,0.14083911947382505,16.055659620016055
14,2020,7.0,7.0,1.0,172.0,29.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,1.0,0.1686046511627907,0.9858738363167753,24.224328549497912
14,2021,2.0,1.0,0.0,107.0,13.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.5,0.12149532710280374,0.2816782389476501,15.069785783699281
14,2022,6.0,5.0,0.0,137.0,24.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.8333333333333334,0.17518248175182483,0.8450347168429503,19.294959367914032
14,2023,5.0,4.0,2.0,130.0,37.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,315.0,19.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.8,0.2846153846153846,0.7041955973691252,18.30908553159726
14,2024,6.0,1.0,0.0,109.0,21.0,6.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,310.0,22.0,11.3,19.2,10.0,32.9,21323.0,53.0,0.16666666666666666,0.1926605504587156,0.8450347168429503,15.35146402264693
14,2025,1.0,1.0,0.0,53.0,19.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,181.0,21.0,11.3,19.2,10.0,32.9,21323.0,53.0,1.0,0.3584905660377358,0.14083911947382505,7.4644733321127275
15,2012,4.0,2.0,0.0,56.0,22.0,0.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.5,0.39285714285714285,0.5633564778953002,7.886990690534202
15,2013,3.0,2.0,1.0,72.0,18.0,2.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.6666666666666666,0.25,0.42251735842147514,10.140416602115405
15,2014,2.0,2.0,0.0,53.0,18.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.33962264150943394,0.2816782389476501,7.4644733321127275
15,2015,3.0,3.0,0.0,68.0,21.0,1.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.3088235294117647,0.42251735842147514,9.577060124220104
15,2016,1.0,1.0,0.0,83.0,15.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.18072289156626506,0.14083911947382505,11.68964691632748
15,2017,1.0,1.0,1.0,77.0,18.0,3.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.23376623376623376,0.14083911947382505,10.844612199484528
15,2018,1.0,1.0,1.0,105.0,28.0,7.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.26666666666666666,0.14083911947382505,14.78810754475163
15,2019,3.0,2.0,0.0,87.0,26.0,6.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.6666666666666666,0.2988505747126437,0.42251735842147514,12.25300339422278
15,2020,6.0,4.0,0.0,106.0,25.0,4.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.6666666666666666,0.2358490566037736,0.8450347168429503,14.928946664225455
15,2021,3.0,2.0,0.0,133.0,28.0,8.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.6666666666666666,0.21052631578947367,0.42251735842147514,18.73160289001873
15,2022,3.0,3.0,0.0,132.0,39.0,8.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,0.0,0.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.29545454545454547,0.42251735842147514,18.590763770544907
15,2023,3.0,1.0,0.0,166.0,35.0,5.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,400.0,22.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,0.3333333333333333,0.21084337349397592,0.42251735842147514,23.37929383265496
15,2024,1.0,1.0,1.0,133.0,39.0,8.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,318.0,23.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.2932330827067669,0.14083911947382505,18.73160289001873
15,2025,2.0,2.0,2.0,91.0,44.0,7.0,71003.0,16177.0,10483.0,12180.0,10340.0,9095.0,7209.0,225.0,21.0,4.1,11.599999999999998,12.599999999999998,19.3,24336.0,35.0,1.0,0.4835164835164835,0.2816782389476501,12.81635987211808
16,2012,2.0,1.0,0.0,63.0,22.0,1.0,77520.0,15738.0,10821.0,10920.0,11140.0,12006.0,8785.0,0.0,0.0,6.3,13.1,10.0,22.4,27249.0,34.0,0.5,0.3492063492063492,0.2579979360165119,8.126934984520124
16,2013,2.0,0.0,0.0,67.0,16.0,2.0,77520.0,15738.0,10821.0,10920.0,11140.0,12006.0,8785.0,0.0,0.0,6.3,13.1,10.0,22.4,27249.0,34.0,0.0,0.23880597014925373,0.2579979360165119,8.642930856553148
16,2014,1.0,1.0,0.0,44.0,9.0,0.0,77520.0,15738.0,10821.0,10920.0,11140.0,12006.0,8785.0,0.0,0.0,6.3,13.1,10.0,22.4,27249.0,34.0,1.0,0.20454545454545456,0.12899896800825594,5.6759545923632615
